dropoff_date,duration_in_minutes,weather_indicator
2015-04-05,32.85,1
2009-06-07,10.8,1
2009-07-05,8,1
2010-01-17,15.883333333333333,1
2010-09-19,6,1
2011-03-27,9,1
2011-10-02,12.416666666666666,0
2011-12-04,11.483333333333333,1
2012-09-30,11.95,1
2012-09-16,8,1
2013-03-10,12,1
2013-03-10,18,1
2013-06-23,9.066666666666666,1
2013-11-17,10,0
2014-01-05,10.1,0
2014-12-28,8.666666666666666,0
2015-03-15,14.216666666666667,1
2015-03-29,11.333333333333334,1
2010-01-03,9,1
2011-06-19,7.7,1
2012-09-30,13.4,1
2013-07-07,11,1
2014-01-12,8,0
2009-10-04,17,1
2009-10-18,22.966666666666665,0
2011-05-15,11,1
2011-07-17,10.633333333333333,1
2012-09-16,9.966666666666667,1
2012-10-28,11.65,1
2013-01-20,13.766666666666667,1
2013-05-19,20.883333333333333,1
2013-12-08,17,0
2015-11-08,16.966666666666665,1
2010-08-15,11,0
2011-02-13,13,1
2010-04-04,12,1
2010-05-16,14,1
2010-08-29,10.95,1
2011-03-13,14,1
2012-07-22,15,1
2012-12-02,19,0
2012-12-09,18,0
2013-11-17,11,0
2014-04-13,18,1
2014-07-13,18,0
2015-11-29,15.183333333333334,1
2009-03-08,13,1
2009-07-12,21.4,0
2009-08-16,10.433333333333334,1
2009-09-20,17,1
2009-09-13,15.233333333333333,1
2009-10-18,18,0
2009-11-15,20,0
2010-06-13,11,0
2011-02-13,15,1
2011-05-15,15,1
2011-05-29,18.216666666666665,1
2011-07-31,21.966666666666665,1
2011-09-18,16,1
2011-11-27,20,1
2012-03-18,14.116666666666667,1
2012-10-14,13.783333333333333,1
2014-09-07,13.083333333333334,1
2015-08-09,24.7,1
2015-11-01,24.566666666666666,1
2009-12-13,17.033333333333335,1
2012-05-27,18,0
2012-05-06,17,1
2013-03-24,14.383333333333333,1
2014-02-23,18.483333333333334,1
2014-03-30,16,1
2015-11-22,19.733333333333334,0
2009-01-25,11,1
2009-02-08,11,1
2009-02-15,13,1
2010-10-17,15,1
2010-12-05,10.033333333333333,1
2012-02-26,11.433333333333334,1
2012-12-02,8.6,0
2013-04-14,12.75,1
2014-03-09,10.15,1
2014-04-06,11,1
2015-01-25,15.483333333333333,1
2015-04-26,12.95,1
2015-07-12,14,1
2015-11-15,16.316666666666666,1
2011-09-25,15,1
2012-05-06,14.5,1
2012-07-01,12,1
2013-01-13,12.916666666666666,1
2014-03-30,13.95,1
2015-01-25,20.633333333333333,1
2015-03-08,20.383333333333333,1
2015-06-07,10.666666666666666,1
2015-10-18,12.583333333333334,1
2009-01-04,3,1
2010-06-13,30,0
2010-08-15,16,0
2010-09-26,20.183333333333334,1
2010-09-26,20.183333333333334,1
2010-12-12,9.216666666666667,1
2011-04-10,12,1
2012-02-05,20.166666666666668,1
2014-01-05,13.833333333333334,0
2014-07-20,17,1
2012-02-12,12.483333333333333,0
2013-05-26,11.266666666666667,1
2013-07-07,12,1
2013-07-14,12.566666666666666,1
2013-12-08,13.633333333333333,0
2014-01-05,12,0
2014-04-27,14,1
2014-07-20,13,1
2014-11-30,17,1
2009-07-19,18,1
2009-09-27,19.283333333333335,1
2009-12-20,17.633333333333333,0
2009-12-13,20,1
2010-01-24,13,0
2010-04-25,18,1
2010-08-15,6.516666666666667,0
2010-09-19,14.883333333333333,1
2012-01-15,14,1
2013-02-17,12,1
2013-08-25,19,1
2013-12-22,20.483333333333334,1
2014-04-13,15,1
2014-04-06,16,1
2014-05-25,16,1
2014-05-18,15,1
2014-06-22,13.416666666666666,1
2014-06-08,16.983333333333334,1
2014-09-21,23,0
2015-03-29,18.466666666666665,1
2015-08-23,9.316666666666666,1
2015-09-13,25.3,0
2015-10-11,21.333333333333332,1
2009-04-26,12.266666666666667,1
2009-05-10,9.95,1
2009-05-03,13,1
2009-08-23,13,0
2009-09-13,13.983333333333333,1
2009-12-06,14,1
2010-01-24,12,0
2010-06-20,13.166666666666666,1
2010-07-11,12,1
2010-10-17,11,1
2011-05-08,8,1
2011-05-29,9,1
2011-07-17,9.85,1
2011-09-18,12.983333333333333,1
2011-10-23,12.866666666666667,1
2012-09-02,9.433333333333334,1
2012-11-04,13.366666666666667,1
2013-08-18,9,1
2013-10-13,10.15,1
2013-12-22,12.266666666666667,1
2013-12-01,8.866666666666667,1
2014-05-04,12,0
2014-05-18,13,1
2014-05-18,12,1
2014-06-01,10,1
2014-08-10,13.233333333333333,1
2014-12-28,14,0
2015-01-11,11.416666666666666,1
2015-02-08,12.566666666666666,1
2015-03-15,12.95,1
2015-05-17,14.833333333333334,0
2015-05-31,23.466666666666665,1
2015-08-09,10.933333333333334,1
2015-09-27,14.5,1
2015-10-04,12.066666666666666,1
2009-09-13,34,1
2010-04-11,18,1
2010-07-18,15,1
2012-03-18,18,1
2012-11-11,21.516666666666666,1
2013-02-24,19.216666666666665,0
2013-04-21,21,1
2013-05-12,13,1
2013-11-10,16,1
2014-01-26,23,1
2014-02-16,17,1
2014-11-23,5,1
2015-12-20,23.366666666666667,1
2009-04-05,11.383333333333333,1
2009-10-11,16.783333333333335,1
2009-10-11,12.116666666666667,1
2010-04-11,13,1
2010-04-18,15,1
2010-05-02,16,1
2010-07-11,13,1
2010-08-08,13.633333333333333,1
2010-10-17,15,1
2011-03-06,12.416666666666666,1
2011-04-03,15.316666666666666,1
2011-07-17,14.5,1
2011-10-23,17,1
2011-11-27,13.766666666666667,1
2012-04-29,13.283333333333333,1
2012-04-08,14,1
2012-05-06,13.7,1
2012-08-12,11,1
2012-09-16,15,1
2012-10-07,9.183333333333334,0
2012-11-04,11.066666666666666,1
2012-12-23,12,1
2013-02-17,11,1
2013-03-03,16,1
2013-03-24,15,1
2013-03-10,18.383333333333333,1
2013-05-12,18,1
2013-06-23,13.25,1
2013-09-01,13.516666666666667,1
2013-11-10,12,1
2014-02-16,13.283333333333333,1
2014-03-30,4,1
2015-02-22,12.933333333333334,0
2015-03-29,15.516666666666667,1
2015-03-15,13.7,1
2015-11-08,17.25,1
2009-02-01,13,1
2009-05-03,12.933333333333334,1
2009-08-09,11,0
2010-04-11,12,1
2010-06-13,16.716666666666665,0
2010-12-26,18,1
2012-04-29,12,1
2012-06-10,18.216666666666665,1
2013-02-17,11.033333333333333,1
2013-10-13,17,1
2014-03-16,12,1
2015-04-05,11.55,1
2015-04-05,13.266666666666667,1
2015-12-06,11.75,1
2015-12-13,13.35,1
2013-11-03,10.416666666666666,1
2011-07-31,8.75,1
2012-03-25,4.883333333333334,0
2012-09-30,21,1
2014-08-17,7.516666666666667,0
2015-07-26,9.183333333333334,1
2009-01-11,11.616666666666667,0
2009-05-03,11,1
2010-04-25,13.35,1
2010-10-24,11,1
2010-10-10,12.833333333333334,1
2011-01-16,9.533333333333333,1
2011-01-16,11.066666666666666,1
2011-03-20,13.783333333333333,1
2011-05-22,12.283333333333333,1
2011-06-12,13,0
2011-06-19,12.766666666666667,1
2012-02-05,13,1
2012-07-08,9,0
2012-12-30,13,1
2013-03-17,11.133333333333333,1
2013-03-03,8.983333333333333,1
2013-10-27,11,1
2013-12-08,13,0
2013-12-15,11.316666666666666,1
2013-12-08,11,0
2014-02-02,7.966666666666667,1
2014-02-23,13.433333333333334,1
2014-05-11,12,0
2014-06-15,9.733333333333333,1
2015-03-08,11.6,1
2015-09-27,15,1
2015-10-18,16.583333333333332,1
2015-10-18,16.966666666666665,1
2015-11-22,12.566666666666666,0
2009-10-11,9.566666666666666,1
2009-11-01,8.216666666666667,0
2010-09-26,8,1
2010-10-17,10,1
2011-01-23,11,1
2011-05-01,9.15,1
2012-06-03,11,0
2012-07-15,13.733333333333333,0
2012-08-12,11,1
2013-02-17,8,1
2013-03-31,9,0
2013-08-04,10.183333333333334,1
2014-02-02,9.483333333333333,1
2014-06-08,15.783333333333333,1
2014-08-31,10,1
2014-10-26,12,1
2014-11-23,13,1
2014-12-14,8.866666666666667,1
2015-01-18,15.166666666666666,1
2015-03-22,10.116666666666667,1
2015-03-22,10.483333333333333,1
2015-03-08,13.833333333333334,1
2015-07-19,11.983333333333333,1
2015-09-20,12.533333333333333,1
2010-12-12,22,1
2011-05-22,19,1
2011-11-20,20.066666666666666,1
2011-11-13,18.716666666666665,1
2012-11-18,17.416666666666668,1
2012-11-25,27,1
2013-02-03,20,0
2013-04-14,18.833333333333332,1
2013-12-22,25,1
2014-03-02,21.366666666666667,1
2014-03-30,16,1
2014-06-22,24.333333333333332,1
2015-06-28,15.35,0
2015-11-15,32.6,1
2010-09-26,18.616666666666667,1
2010-09-26,18.616666666666667,1
2014-06-01,59,1
2014-06-15,19,1
2014-07-27,17,0
2015-11-08,20.45,1
2009-02-01,12.383333333333333,1
2009-08-16,19,1
2009-11-08,11,1
2009-11-15,10,0
2010-04-04,12,1
2010-08-08,9.966666666666667,1
2010-08-22,16.616666666666667,1
2010-10-24,10,1
2010-10-10,10,1
2011-03-27,12.433333333333334,1
2011-04-10,10.716666666666667,1
2011-07-03,11,1
2011-10-02,14.6,0
2012-03-18,16,1
2012-04-15,10,1
2012-04-01,12,1
2012-05-06,14.433333333333334,1
2012-05-20,12,1
2012-06-10,9.233333333333333,1
2012-09-02,15.183333333333334,1
2012-10-28,20.366666666666667,1
2012-10-28,11,1
2012-10-21,18,1
2012-11-25,13.516666666666667,1
2012-12-02,4,0
2012-12-16,11.633333333333333,1
2013-03-31,12,0
2013-03-24,16,1
2013-05-26,16,1
2013-05-12,10.666666666666666,1
2013-05-26,15.65,1
2013-07-07,14,1
2013-07-28,16,0
2013-09-08,11,1
2013-09-08,11.65,1
2013-09-01,14.633333333333333,1
2013-10-27,12.55,1
2013-11-24,14,1
2013-11-24,17.483333333333334,1
2013-11-10,14,1
2014-01-26,9,1
2014-01-12,11,0
2014-02-02,9,1
2014-02-23,10.416666666666666,1
2014-03-02,3,1
2014-03-30,5,1
2014-04-13,25,1
2014-04-13,12,1
2014-04-13,21,1
2014-05-18,12,1
2014-05-11,14.85,0
2014-06-15,9.683333333333334,1
2014-06-01,10.366666666666667,1
2014-09-28,12.9,1
2014-09-14,16.516666666666666,1
2015-01-25,16.35,1
2015-01-04,16.55,0
2015-03-15,11.016666666666667,1
2015-03-29,13.3,1
2015-05-17,12.55,0
2015-05-17,10.666666666666666,0
2015-05-17,14.116666666666667,0
2015-06-14,9.483333333333333,1
2015-06-07,15.383333333333333,1
2015-07-26,15.166666666666666,1
2015-08-09,15.65,1
2015-10-18,10.233333333333333,1
2015-10-11,16.15,1
2015-11-29,8.633333333333333,1
2015-12-20,13.45,1
2009-03-01,6.633333333333334,0
2009-03-01,7,0
2009-06-14,8,0
2009-08-02,9.65,1
2009-08-02,11.5,1
2009-09-20,8.483333333333333,1
2009-09-20,8.116666666666667,1
2010-05-09,10.983333333333333,1
2010-09-19,16.633333333333333,1
2010-10-10,11,1
2010-12-05,10,1
2011-02-13,12,1
2011-03-20,9,1
2011-03-27,11.783333333333333,1
2011-04-03,4.916666666666667,1
2011-10-23,10,1
2011-10-16,12.116666666666667,1
2011-11-20,10.933333333333334,1
2012-04-29,9,1
2012-07-01,10,1
2012-09-16,12,1
2012-09-30,9.95,1
2013-02-17,10.416666666666666,1
2013-03-10,11,1
2013-07-21,9,1
2013-08-04,8.516666666666667,1
2013-12-01,9.283333333333333,1
2014-04-13,10,1
2014-07-06,11,1
2014-08-03,12.933333333333334,0
2014-08-03,13.216666666666667,0
2014-08-31,10,1
2014-08-10,12,1
2014-09-28,7.333333333333333,1
2014-10-05,8,1
2014-10-05,9.966666666666667,1
2014-11-23,11,1
2014-11-30,9.866666666666667,1
2014-12-28,8.05,0
2015-02-01,10.35,0
2015-03-15,10.383333333333333,1
2015-04-12,9.85,1
2015-10-25,9.683333333333334,0
2009-01-04,16.316666666666666,1
2009-02-15,14.366666666666667,1
2009-02-22,16.55,0
2009-05-24,15.733333333333333,1
2009-05-17,20.816666666666666,0
2009-05-03,17.966666666666665,1
2009-06-14,29,0
2009-06-14,14.083333333333334,0
2009-06-28,20,1
2009-06-14,13.716666666666667,0
2009-06-07,18.483333333333334,1
2009-06-21,11,1
2009-06-14,20.716666666666665,0
2009-08-09,16.866666666666667,0
2009-08-16,17,1
2009-08-16,16,1
2009-08-30,17,1
2009-08-09,11.65,0
2009-09-13,14,1
2009-10-04,11.566666666666666,1
2009-11-29,16.466666666666665,1
2009-11-15,17,0
2009-11-15,13.233333333333333,0
2009-11-29,13,1
2009-11-22,14.25,1
2009-11-08,18,1
2009-12-27,16,0
2010-04-25,15,1
2010-04-18,12,1
2010-04-11,21,1
2010-05-02,11,1
2010-07-04,15.35,1
2010-07-25,15,1
2010-08-22,20.216666666666665,1
2010-10-31,17,1
2010-11-07,13,1
2010-12-12,11.916666666666666,1
2010-12-26,18,1
2010-12-19,20,1
2011-01-30,30,1
2011-01-30,18.083333333333332,1
2011-01-23,18,1
2011-02-20,13.716666666666667,1
2011-02-06,12.85,1
2011-03-27,18.7,1
2011-03-06,15,1
2011-03-20,16,1
2011-04-10,30.616666666666667,1
2011-04-10,17,1
2011-04-24,16,1
2011-05-08,21,1
2011-05-08,17,1
2011-05-22,16,1
2011-06-26,52,1
2011-06-12,19.866666666666667,0
2011-06-05,13.55,1
2011-07-03,12.5,1
2011-07-31,11.016666666666667,1
2011-07-03,11,1
2011-08-21,15.5,1
2011-09-25,17,1
2011-09-11,12,0
2011-10-30,19.816666666666666,0
2011-10-09,13.15,1
2012-01-01,10.783333333333333,0
2012-01-29,16.316666666666666,1
2012-02-05,11,1
2012-02-05,15.983333333333333,1
2012-02-05,15,1
2012-03-04,21.716666666666665,1
2012-04-08,14,1
2012-04-01,17,1
2012-04-01,13.233333333333333,1
2012-05-20,18,1
2012-05-13,12.516666666666667,1
2012-05-27,11.733333333333333,0
2012-06-03,17.866666666666667,0
2012-07-29,14.583333333333334,0
2012-08-05,20,0
2012-08-05,17,0
2012-08-05,13.116666666666667,0
2012-08-26,13.9,1
2012-08-26,15.5,1
2012-08-19,12.15,1
2012-09-09,11,1
2012-09-30,4,1
2012-09-16,15,1
2012-09-30,19.666666666666668,1
2012-10-07,50.483333333333334,0
2012-10-07,15,0
2012-11-25,16,1
2012-11-18,18.266666666666666,1
2012-11-25,25,1
2012-11-04,15.75,1
2012-12-09,13.5,0
2012-12-02,21,0
2013-01-27,13.983333333333333,1
2013-01-27,17,1
2013-01-06,17,1
2013-02-03,16.9,0
2013-02-17,12.35,1
2013-03-24,13,1
2013-04-07,19,1
2013-04-07,13,1
2013-04-07,15.833333333333334,1
2013-05-26,19,1
2013-05-26,23.15,1
2013-06-23,15.416666666666666,1
2013-06-16,13.183333333333334,1
2013-06-09,16,1
2013-07-14,20,1
2013-07-28,20,0
2013-07-07,19.733333333333334,1
2013-07-14,19.9,1
2013-08-11,26,1
2013-08-18,13,1
2013-09-29,18.433333333333334,1
2013-09-15,15.266666666666667,1
2013-09-01,15,1
2013-10-06,20,1
2013-10-27,25,1
2013-10-27,25.083333333333332,1
2013-10-13,22.533333333333335,1
2013-11-03,14,1
2013-11-17,5,0
2013-12-22,14.083333333333334,1
2013-12-22,19.483333333333334,1
2014-02-02,21,1
2014-02-23,13,1
2014-02-16,22.166666666666668,1
2014-02-16,17.116666666666667,1
2014-03-23,14.466666666666667,1
2014-03-30,20,1
2014-03-09,17,1
2014-04-20,14.266666666666667,1
2014-04-27,14.416666666666666,1
2014-06-22,15.366666666666667,1
2014-06-01,19,1
2014-06-22,19.7,1
2014-06-22,11.15,1
2014-07-20,16.083333333333332,1
2014-07-27,13,0
2014-07-06,18,1
2014-08-10,19,1
2014-08-10,14.483333333333333,1
2014-09-14,21.433333333333334,1
2014-09-14,14,1
2014-10-19,16,1
2014-11-23,17.15,1
2014-12-21,10.316666666666666,1
2014-12-14,19,1
2014-12-14,28,1
2014-12-28,15,0
2015-01-25,16.516666666666666,1
2015-01-04,22.083333333333332,0
2015-02-15,14.4,1
2015-02-22,17.716666666666665,0
2015-02-01,15.6,0
2015-03-29,19.033333333333335,1
2015-03-29,30.55,1
2015-03-15,15.766666666666667,1
2015-03-08,15.016666666666667,1
2015-03-15,13.45,1
2015-03-15,13.516666666666667,1
2015-03-15,13.316666666666666,1
2015-04-12,15.15,1
2015-04-05,12.05,1
2015-04-05,18.333333333333332,1
2015-05-17,15.3,0
2015-06-21,13.816666666666666,1
2015-06-21,15.666666666666666,1
2015-07-05,12.833333333333334,1
2015-07-19,14.033333333333333,1
2015-07-12,19.033333333333335,1
2015-07-19,19.433333333333334,1
2015-07-05,16.966666666666665,1
2015-07-19,11.516666666666667,1
2015-07-05,17.333333333333332,1
2015-07-12,20.083333333333332,1
2015-07-12,16.3,1
2015-08-09,17.8,1
2015-08-02,17.783333333333335,1
2015-08-23,18.266666666666666,1
2015-08-02,21.116666666666667,1
2015-08-09,15.633333333333333,1
2015-09-27,18.783333333333335,1
2015-09-27,16.333333333333332,1
2015-09-20,17.666666666666668,1
2015-09-13,13.833333333333334,0
2015-09-27,27.166666666666668,1
2015-10-11,22.516666666666666,1
2015-10-25,16.133333333333333,0
2015-10-25,16.75,0
2015-11-08,14.433333333333334,1
2015-11-29,21.816666666666666,1
2015-11-22,25.283333333333335,0
2015-11-29,23.4,1
2015-11-15,20.816666666666666,1
2015-11-15,18.916666666666668,1
2015-11-22,14.966666666666667,0
2015-11-15,26.55,1
2015-11-16,,1
2015-11-08,16.933333333333334,1
2015-11-01,18.516666666666666,1
2015-12-06,17.066666666666666,1
2015-12-27,25.083333333333332,0
2015-12-06,15.833333333333334,1
2015-12-06,16.833333333333332,1
2009-02-15,17,1
2009-07-26,19,1
2009-11-15,14,0
2012-02-19,21,1
2012-04-15,17,1
2012-09-30,16,1
2012-12-16,22.4,1
2014-06-22,12.716666666666667,1
2014-11-16,20,0
2015-11-08,24.716666666666665,1
2009-05-31,50.31666666666667,1
2009-07-26,25,1
2009-08-23,23,0
2009-10-11,27,1
2009-10-25,17,1
2009-10-18,25,0
2010-10-31,19,1
2011-01-09,24,1
2011-05-15,14.233333333333333,1
2012-08-19,16.633333333333333,1
2012-10-14,24.433333333333334,1
2013-02-03,18.25,0
2013-03-03,25.316666666666666,1
2013-07-28,17.533333333333335,0
2013-07-07,17,1
2013-09-01,21,1
2014-02-16,37,1
2014-04-06,40,1
2014-07-13,18.816666666666666,0
2014-11-30,22,1
2015-01-18,23.4,1
2009-03-22,14.066666666666666,1
2009-06-07,11,1
2010-06-06,17,0
2011-02-27,15,1
2011-02-20,10.483333333333333,1
2011-03-06,11.683333333333334,1
2011-09-25,13.966666666666667,1
2011-10-16,13,1
2011-12-11,11.316666666666666,1
2012-03-04,22,1
2012-04-08,9,1
2013-03-24,13,1
2013-05-05,11.366666666666667,1
2013-05-26,12,1
2013-07-28,13,0
2013-10-27,15.616666666666667,1
2013-10-13,12,1
2013-10-27,16.8,1
2014-03-02,14,1
2014-04-27,14.8,1
2014-09-21,20.366666666666667,0
2014-11-30,12.366666666666667,1
2015-02-15,12.116666666666667,1
2015-02-15,13.216666666666667,1
2015-03-15,20.45,1
2009-08-02,11,1
2011-05-01,16,1
2011-09-04,37.333333333333336,1
2013-01-20,9,1
2014-10-12,10.05,1
2015-01-18,15.15,1
2009-06-14,14,0
2009-08-30,19,1
2009-10-18,23,0
2010-04-04,19.283333333333335,1
2010-08-15,16,0
2010-09-12,6.733333333333333,0
2011-03-27,14.216666666666667,1
2011-07-31,14,1
2011-09-18,25.8,1
2011-10-16,16,1
2011-11-27,24,1
2012-04-01,16,1
2012-06-24,34,0
2012-09-16,15,1
2013-01-06,15,1
2013-02-17,18,1
2013-04-07,18.933333333333334,1
2013-04-21,18,1
2013-12-22,19.45,1
2014-02-09,15,0
2014-06-01,19.35,1
2014-10-05,21,1
2014-10-05,19,1
2015-02-15,14.45,1
2015-12-27,15.266666666666667,0
2015-12-27,15.05,0
2009-11-01,13,0
2012-05-20,16.35,1
2013-01-13,15.583333333333334,1
2013-12-08,18.483333333333334,0
2015-02-01,15.733333333333333,0
2009-03-01,11,0
2009-04-12,12.2,1
2010-01-03,10,1
2010-10-03,15.683333333333334,0
2010-11-07,12,1
2010-12-12,15,1
2011-02-27,12.466666666666667,1
2011-02-06,14,1
2011-03-27,11.266666666666667,1
2011-05-01,13,1
2011-12-11,5,1
2012-05-13,16,1
2012-07-29,17,0
2012-09-09,10.166666666666666,1
2012-10-21,24,1
2012-11-04,14,1
2013-01-13,18,1
2013-03-10,15.433333333333334,1
2013-07-14,17.483333333333334,1
2013-08-25,15.266666666666667,1
2013-11-03,14.25,1
2014-01-12,13.95,0
2014-03-16,13.666666666666666,1
2014-04-06,18.016666666666666,1
2014-04-06,18,1
2014-05-04,15,0
2014-08-24,18,1
2014-08-03,14,0
2014-08-24,14.5,1
2014-09-14,19,1
2014-10-05,20,1
2014-11-09,14,1
2014-12-14,20.25,1
2015-01-04,13.666666666666666,0
2015-02-01,15.183333333333334,0
2015-07-19,19.35,1
2015-08-30,16.75,0
2009-04-26,17.833333333333332,1
2009-06-21,13,1
2009-07-26,13,1
2009-07-05,17,1
2009-09-13,14.666666666666666,1
2009-11-29,25,1
2010-06-20,18.016666666666666,1
2010-10-10,28,1
2011-02-27,16,1
2011-02-27,20.1,1
2011-05-15,18,1
2011-05-15,16.5,1
2011-05-08,14.1,1
2011-06-12,34,0
2011-07-31,20.233333333333334,1
2011-08-21,20.066666666666666,1
2012-04-01,16,1
2012-08-05,17.916666666666668,0
2012-09-02,21,1
2012-10-21,19,1
2012-10-07,19.35,0
2012-12-09,21.166666666666668,0
2012-12-09,17,0
2013-02-24,17.766666666666666,0
2013-04-28,23,1
2013-11-17,21,0
2013-12-15,27.15,1
2013-12-15,20.833333333333332,1
2014-04-27,25,1
2014-05-11,14,0
2014-05-25,23,1
2014-10-26,10.866666666666667,1
2014-10-19,26,1
2014-10-19,16.233333333333334,1
2015-03-08,15.366666666666667,1
2015-03-29,18.483333333333334,1
2015-07-26,18.416666666666668,1
2015-07-12,18.383333333333333,1
2015-08-02,18.566666666666666,1
2015-10-11,31.133333333333333,1
2015-10-11,24.066666666666666,1
2015-11-22,18.8,0
2015-12-13,30.65,1
2015-12-20,18.833333333333332,1
2009-12-13,37,1
2010-07-18,19.083333333333332,1
2010-10-03,54.483333333333334,0
2011-12-04,23,1
2012-02-26,17.466666666666665,1
2012-04-01,24,1
2012-09-09,21.35,1
2012-09-30,23,1
2012-11-25,26.266666666666666,1
2013-11-24,18.133333333333333,1
2014-07-27,16,0
2009-02-08,14,1
2009-08-23,10.133333333333333,0
2010-05-09,13,1
2010-05-02,12,1
2012-04-08,13.416666666666666,1
2012-05-20,14.633333333333333,1
2013-12-01,14,1
2014-04-27,14,1
2014-06-22,17.516666666666666,1
2014-09-28,16.85,1
2014-09-28,16,1
2014-10-26,19.333333333333332,1
2015-02-08,13.416666666666666,1
2015-03-08,12.433333333333334,1
2015-03-08,12.983333333333333,1
2015-05-17,18.033333333333335,0
2015-10-25,15.4,0
2009-08-16,15,1
2010-06-27,15,1
2010-07-11,18.55,1
2010-09-19,13,1
2011-03-13,13.2,1
2011-09-18,16.033333333333335,1
2012-04-01,13.6,1
2012-10-21,13.083333333333334,1
2014-04-27,14.5,1
2014-04-20,13,1
2009-01-11,18.433333333333334,0
2009-04-19,17.366666666666667,1
2009-07-26,15.333333333333334,1
2010-05-02,18.966666666666665,1
2011-01-16,15,1
2011-12-25,10.466666666666667,1
2012-03-18,26,1
2013-04-28,17.383333333333333,1
2013-04-28,17,1
2014-01-26,16,1
2014-01-26,22.066666666666666,1
2015-01-11,17.6,1
2015-02-01,14.75,0
2011-02-20,11.65,1
2011-11-27,15,1
2013-05-26,15.433333333333334,1
2013-06-23,14,1
2013-11-24,14.833333333333334,1
2013-11-24,15.683333333333334,1
2014-04-20,12.183333333333334,1
2014-09-28,17.9,1
2014-11-09,19.516666666666666,1
2015-01-04,16.4,0
2015-12-13,18.033333333333335,1
2014-05-04,10,0
2010-06-13,13,0
2010-08-08,10,1
2010-11-21,27,1
2011-09-11,15,0
2011-11-27,11,1
2012-05-13,15,1
2012-07-08,15,0
2013-03-10,16.7,1
2013-12-01,10.65,1
2014-03-09,14.816666666666666,1
2014-06-22,21,1
2014-10-19,19,1
2015-01-18,19.183333333333334,1
2015-08-30,20.2,0
2009-06-21,16.05,1
2009-10-04,11,1
2010-05-23,10,1
2011-01-16,13,1
2011-02-20,9,1
2011-03-13,11,1
2011-03-06,10.683333333333334,1
2011-04-17,16.766666666666666,0
2011-05-22,14.4,1
2011-10-02,12.516666666666667,0
2011-10-30,20.133333333333333,0
2011-11-20,20.05,1
2011-12-18,12.133333333333333,1
2012-03-11,21.183333333333334,1
2012-05-20,14.9,1
2012-07-29,15.35,0
2013-02-17,14,1
2014-01-12,13.35,0
2014-02-09,9.733333333333333,0
2014-04-13,12,1
2014-11-30,10.733333333333333,1
2014-11-02,9,1
2014-12-28,11.016666666666667,0
2015-02-22,17.05,0
2015-07-12,12.016666666666667,1
2010-05-16,18.383333333333333,1
2010-05-30,15.333333333333334,1
2010-09-12,2,0
2011-04-17,17,0
2011-12-04,18.783333333333335,1
2012-05-13,30.066666666666666,1
2012-10-21,15.833333333333334,1
2012-11-25,15.1,1
2013-04-14,24.633333333333333,1
2013-06-16,15,1
2013-09-08,16.05,1
2014-01-26,22,1
2014-02-02,17,1
2014-07-20,20.516666666666666,1
2014-11-16,20.433333333333334,0
2015-12-20,23.733333333333334,1
2009-02-08,13,1
2009-08-02,12,1
2009-09-13,18,1
2010-05-09,21,1
2010-12-05,12.266666666666667,1
2010-12-05,13,1
2011-08-07,16,0
2012-07-01,15,1
2013-03-10,12.716666666666667,1
2013-03-10,13.783333333333333,1
2013-06-02,23.3,1
2013-11-10,27,1
2014-02-23,14,1
2014-03-30,14.966666666666667,1
2014-04-20,15,1
2014-04-13,17.85,1
2014-06-08,20.233333333333334,1
2014-08-31,18,1
2015-05-10,25.016666666666666,1
2015-12-27,15.066666666666666,0
2009-01-18,1,0
2009-07-19,15,1
2010-06-20,12,1
2010-11-07,8,1
2011-02-13,13,1
2011-08-21,11.666666666666666,1
2011-09-25,14.933333333333334,1
2012-05-27,13,0
2012-06-10,24,1
2012-10-28,14,1
2012-12-09,13.066666666666666,0
2013-04-07,25,1
2013-05-05,16,1
2013-09-08,10.4,1
2013-10-13,15.383333333333333,1
2013-11-24,11.616666666666667,1
2014-05-25,14.866666666666667,1
2014-08-17,8.833333333333334,0
2014-09-21,24,0
2014-10-12,16,1
2015-11-29,15.833333333333334,1
2015-11-29,14.533333333333333,1
2009-07-19,12.05,1
2011-10-30,13.433333333333334,0
2011-12-18,13,1
2014-01-19,7,1
2014-03-09,8,1
2014-08-10,9,1
2014-08-03,8,0
2014-12-07,10,0
2015-01-11,18.733333333333334,1
2015-06-07,6.133333333333334,1
2009-02-01,13,1
2009-03-01,15,0
2009-08-02,14,1
2009-09-27,15,1
2009-11-01,17,0
2010-06-20,12,1
2010-06-27,13.666666666666666,1
2010-09-26,17.85,1
2010-09-26,17.85,1
2010-09-12,22.416666666666668,0
2011-03-06,9.7,1
2011-07-24,14,0
2011-09-11,11.633333333333333,0
2012-02-05,18.45,1
2012-04-22,11,1
2012-04-22,16.283333333333335,1
2012-06-03,14.55,0
2012-06-17,14,1
2012-10-21,11.433333333333334,1
2013-11-10,16,1
2014-06-29,16.033333333333335,1
2014-12-28,13.15,0
2015-05-10,16.266666666666666,1
2015-05-10,14.916666666666666,1
2015-06-07,18.366666666666667,1
2009-04-19,17,1
2009-08-02,14,1
2009-11-01,10.066666666666666,0
2010-09-12,3.7333333333333334,0
2010-11-14,9.066666666666666,1
2011-03-13,9.9,1
2011-03-06,17.2,1
2011-05-22,11,1
2013-04-21,20.25,1
2014-04-27,13,1
